date,state,avgLoans,totalLoans,avgTerm,avgIntRate,avgGrade,avgEmpLength,avgAnnualInc,avgVerifStatus,avgHomeOwner,avgOpenAcc,avgRevolBal,avgRevolUtil,avgTotalAcc,countOfLoans
2013-09-01,FL,13802.579132473622,11773600,42.66822977725674,15.016166471277844,2.992966002344666,5.882133995037221,67813.98893317702,0.6951934349355217,0.11957796014067995,11.050410316529895,15419.672919109027,58.65123094958968,23.452520515826496,853
2013-10-01,FL,13739.60302457467,14536500,42.283553875236294,14.753402646502835,2.8572778827977316,6.354228855721393,66109.32118147449,0.7523629489603024,0.10964083175803403,10.791115311909262,15519.889413988658,56.28864711447493,23.90453686200378,1058
2013-11-01,FL,14048.083333333334,12643275,41.89333333333333,14.396255555555555,2.756666666666667,5.8950471698113205,69647.32591111111,0.7544444444444445,0.1111111111111111,11.266666666666667,17743.03111111111,56.79388888888889,24.594444444444445,900
2013-12-01,FL,13964.23319327731,13293950,42.05042016806723,14.465703781512605,2.8308823529411766,6.058230683090706,72018.65477941177,0.726890756302521,0.11659663865546219,11.177521008403362,15862.594537815126,56.82762605042017,25.20798319327731,952
2014-01-01,FL,14086.54956689124,14635925,42.005774783445624,14.189451395572666,2.759384023099134,6.106652587117212,70042.36892204042,0.7622714148219442,0.10779595765158806,11.942252165543792,14698.115495668912,54.35004812319538,26.695861405197306,1039
2014-02-01,FL,14234.6875,13665300,42.375,14.615166666666667,2.9447916666666667,5.995469988674972,72085.99169791667,0.7333333333333333,0.11770833333333333,11.415625,15096.838541666666,56.468162839248436,25.308333333333334,960
2014-03-01,FL,13893.796198521648,13157425,42.310454065469905,14.485512143611404,2.9165786694825764,5.761904761904762,70475.17202745512,0.7624076029567054,0.1235480464625132,11.237592397043295,14806.123548046462,55.04466737064414,24.738120380147834,947
2014-04-01,FL,13839.111204717776,16427025,42.38921651221567,14.439705139005897,2.928390901432182,6.1768402154398565,69923.09453243471,0.7472620050547599,0.10783487784330244,11.647851727042966,15505.274641954507,52.84574557708509,25.454085930918282,1187
2014-05-01,FL,13565.164835164835,18516450,42.716483516483514,13.931934065934065,2.925274725274725,6.0192455735180905,69678.13158974359,0.673992673992674,0.11135531135531136,11.276923076923078,13954.34065934066,52.88234432234432,24.695970695970697,1365
2014-06-01,FL,13813.109161793373,14172250,42.71345029239766,13.801510721247563,2.9707602339181287,5.5928571428571425,69997.1994834308,0.6179337231968811,0.10916179337231968,11.695906432748538,15047.861598440546,53.53508771929825,24.84307992202729,1026
2014-07-01,FL,14008.416210840378,28170925,43.44704127299851,14.112710094480358,3.060169070114371,5.849365750528541,67376.44195425161,0.643460964694182,0.09945300845350571,11.562406762804574,14992.710094480359,54.765604778496765,25.09099950273496,2011
2014-08-01,FL,14032.425742574258,18424575,42.086824067022086,13.993526275704493,3.038842345773039,5.835110746513536,69849.88809596344,0.654988575780655,0.11271896420411272,11.76999238385377,16173.524752475247,54.006854531607004,25.552170601675552,1313
2014-09-01,FL,14554.625706214689,10304675,43.355932203389834,13.69973163841808,2.9519774011299433,5.923652694610778,71928.49240112994,0.6596045197740112,0.12005649717514125,12.103107344632768,17153.778248587572,53.044695898161244,25.95056497175141,708
2014-10-01,FL,13924.754901960785,36928450,43.203619909502265,13.431941930618402,2.8597285067873304,5.947983870967742,70695.35686651584,0.694947209653092,0.11085972850678733,11.965309200603318,15823.784690799397,53.71143396226415,25.273001508295625,2652
2014-11-01,FL,14005.608793686584,24845950,43.67080045095829,13.190388951521983,2.8596392333709133,5.99158147925436,67571.27755918828,0.7001127395715896,0.10597519729425028,11.717023675310033,16045.97519729425,53.477452085682074,24.956031567080046,1774
2014-12-01,FL,15357.299012693935,10888325,44.19181946403385,12.850042313117067,2.77574047954866,5.77355623100304,75620.67334273625,0.7362482369534555,0.11706629055007052,12.026798307475318,19486.722143864597,53.129760225669955,25.613540197461212,709
2015-01-01,FL,14340.020071364852,32150325,43.43978590544157,13.19513380909902,2.8639607493309547,5.889047619047619,70633.27848349688,0.731935771632471,0.11373773416592328,11.977698483496878,16303.249330954504,53.5661311914324,25.813113291703836,2242
2015-02-01,FL,15015.339578454332,25646200,43.48946135831382,12.919162763466042,2.835480093676815,5.98800505050505,68957.14251170961,0.7265807962529274,0.12470725995316159,11.699648711943794,16257.494145199063,53.461651053864166,24.831967213114755,1708
2015-03-01,FL,14738.888888888889,24805550,43.71479500891265,12.822477718360071,2.828877005347594,5.87332908975175,69788.77577540107,0.7248960190136661,0.11586452762923351,11.722519310754604,16112.56981580511,53.92045184304399,24.8270944741533,1683
2015-04-01,FL,14624.681782020683,36766450,43.99045346062052,13.04511137629276,2.890612569610183,5.862404741744284,71003.05407716786,0.7311058074781225,0.11177406523468576,11.93595863166269,16460.059665871122,52.85905292479109,24.903341288782816,2514
2015-05-01,FL,14742.877586966095,33481075,43.66182298546896,12.934487010127697,2.8643769264641126,5.855250709555345,73753.03123293704,0.7380008806693087,0.11096433289299867,11.952884191985909,16387.31968295905,52.541295724988984,24.9185380889476,2271
2015-06-01,FL,14227.413793103447,28881650,43.24729064039409,12.820605911330048,2.832512315270936,5.787798408488063,69962.36250246306,0.7064039408866996,0.11576354679802955,11.778817733990147,16926.187684729062,51.37827586206897,24.380295566502465,2030
2015-07-01,FL,14117.503022974606,46700700,43.08827085852479,12.68954353083434,2.824062877871826,5.972420506164828,73053.02735187425,0.6698911729141476,0.1175937122128174,12.159008464328899,16435.812877871827,51.102633171912835,25.25695284159613,3308
2015-08-01,FL,14457.501019160212,35464250,43.28903383611904,12.482963717896453,2.757847533632287,6.061233480176211,70990.58046066042,0.6991439054219323,0.1182225845902976,11.895637994292702,16486.30085609458,51.834924520603835,24.504688136975133,2453
2015-09-01,FL,14956.195596518177,29209450,43.815668202764975,12.80536610343062,2.858678955453149,5.716111111111111,72350.26009728623,0.7542242703533026,0.11827956989247312,12.060931899641577,16467.439836149515,50.72074795081967,24.693292370711724,1953
2015-10-01,FL,14121.727985524729,46827650,42.5934861278649,12.136583232810615,2.6625452352231602,5.901947837570155,75451.36152593486,0.721049457177322,0.1281664656212304,12.123341375150783,16666.021712907117,50.3259125188537,24.717129071170085,3316
2015-11-01,FL,14158.822408536585,37152750,43.051829268292686,12.33188262195122,2.7290396341463414,5.976647206005004,71792.47767911585,0.7416158536585366,0.12652439024390244,11.958460365853659,15705.323170731708,50.666565001906214,23.99923780487805,2624
2015-12-01,FL,14446.636420525658,46171450,42.88610763454318,12.304574468085105,2.7240300375469335,5.935318275154004,75541.07280350439,0.7271589486858573,0.14173967459324155,12.180538172715895,17155.07853566959,49.99142141515341,24.906758448060074,3196
2016-01-01,FL,15324.96727748691,35124825,42.952879581151834,12.374921465968587,2.6915357766143106,5.989010989010989,80385.32620855149,0.6304537521815009,0.12216404886561955,12.346858638743456,18285.81588132635,49.26598253275109,25.274869109947645,2292
2016-02-01,FL,14639.163090128755,40931100,41.93991416309013,12.438941344778256,2.640200286123033,6.058500196309383,74672.09741416309,0.6627324749642346,0.13197424892703863,12.09692417739628,17945.611945636625,50.07975679542203,24.34334763948498,2796
2016-03-01,FL,14332.64320220842,62304000,42.067632850241544,12.628053830227744,2.6991028295376123,5.921277665995976,73323.85849091328,0.6565447435012652,0.1276742581090407,12.030365769496203,16321.704853922245,48.514825046040514,24.190706234184496,4347
2016-04-01,FL,13629.8046875,34892300,40.63125,12.515140625,2.66953125,5.8578856152513,70842.27694921875,0.691796875,0.144921875,11.723828125,14670.32890625,47.55054730258014,23.050390625,2560
2016-05-01,FL,13967.867036011081,30254400,41.00831024930748,12.621075715604801,2.6449676823638044,6.00050916496945,70541.54208217913,0.7012927054478301,0.14773776546629733,11.52539242843952,15323.097876269621,48.249214417744916,23.01246537396122,2166
2016-06-01,FL,14248.083230832308,34751075,41.50061500615006,12.448847888478884,2.5321853218532184,5.850177304964539,73820.07649856499,0.7892578925789258,0.13858138581385815,11.828618286182861,15607.874128741287,46.668416735028714,23.88519885198852,2439
2016-07-01,FL,13425.964134207481,34813525,42.10875433860394,13.865553413035094,2.8295410721172387,5.979044425817268,71688.97580408792,0.7770921712302352,0.13305052063247205,11.608175858079445,13743.231392209796,47.7934799382716,22.543771693019668,2593
2016-08-01,FL,13878.52431209951,36819725,41.59969845457972,13.78532981530343,2.8186958160572937,5.853658536585366,74500.01449302676,0.7206935544666415,0.14285714285714285,11.693177534866189,15144.117225782133,48.041387108933286,22.836034677723333,2653
2016-09-01,FL,13533.059523809523,28419425,41.18857142857143,14.019109523809524,2.87,5.754175365344468,76296.61796190476,0.7128571428571429,0.1261904761904762,11.922857142857143,14117.38238095238,46.43187232015245,23.569523809523808,2100
2016-10-01,FL,13388.150867823764,30083175,40.81708945260347,13.736871384067646,2.7926123720516243,5.905217807563427,76713.53517133956,0.6755674232309746,0.13618157543391188,11.980418335558522,15455.469069870938,47.063964365256126,23.632843791722298,2247
2016-11-01,FL,13398.89827396254,36485200,41.07675358060962,13.929467499081895,2.8189496878442895,5.9625,75512.2946896805,0.7117150201983107,0.118986412045538,11.565919941241278,15385.840984208593,48.85547391623806,22.674256334924717,2723
2016-12-01,FL,13944.325862682319,39197500,41.062966915688364,14.008327997154037,2.832443970117396,5.816607634789453,76765.51588402703,0.7129135538954109,0.128068303094984,11.645321949484169,14977.09818569904,48.477322890708436,22.91675560298826,2811
2017-01-01,FL,14013.611891385768,29933075,41.47191011235955,13.680220037453182,2.7659176029962547,5.774922918807811,79044.85044007491,0.700374531835206,0.12968164794007492,11.860955056179776,15490.751872659175,47.01481481481481,22.978932584269664,2136
2017-02-01,FL,14772.241108786611,28244525,41.97489539748954,13.776469665271966,2.8007322175732217,5.928363424577752,79284.95289225942,0.6997907949790795,0.11976987447698745,11.917364016736402,16608.94089958159,48.68185146443515,23.235355648535563,1912
2017-03-01,FL,13727.8321812596,35747275,41.51152073732719,13.329508448540706,2.685483870967742,5.927132447492499,74533.05344086021,0.6793394777265745,0.12788018433179724,11.60752688172043,15298.865207373272,47.56666666666667,22.497311827956988,2604
2007-06-01,GA,6450,6450,36,11.219999999999999,3,2,32000,0,0,NaN,0,NaN,NaN,1
2007-07-01,GA,5728.571428571428,40100,36,12.44142857142857,3.857142857142857,2,42657.142857142855,0,0.14285714285714285,7.285714285714286,6278.857142857143,44.84285714285714,11.142857142857142,7
2007-08-01,GA,9745,48725,36,12.93,4.2,2.8,94808,0,0,6.8,11906,31.159999999999997,11.6,5
2007-09-01,GA,3150,6300,36,15.489999999999998,5.5,2,62157,0,0,7,8332,86.7,23.5,2
2007-10-01,GA,10205,51025,36,14.446,5.2,1.6,41860,0,0,5.6,18923.6,65.92,12.4,5
2007-11-01,GA,13350,53400,36,13.1975,4.5,3.75,52050,0,0,17,14360,41.925,37.75,4
2007-12-01,GA,12215.384615384615,158800,36,12.973076923076922,4.230769230769231,4,87500.23076923077,0,0.23076923076923078,10.076923076923077,26472.76923076923,43.7,21,13
2008-01-01,GA,10813.333333333334,162200,36,11.210666666666667,3,4.266666666666667,82465.06666666667,0,0.13333333333333333,7.933333333333334,15211.8,32.54666666666667,15.933333333333334,15
2008-02-01,GA,11128.57142857143,77900,36,12.794285714285714,3.7142857142857144,3.5714285714285716,80103.42857142857,0,0.14285714285714285,10.285714285714286,17504,43.24285714285714,17,7
2008-03-01,GA,9756.944444444445,175625,36,11.34611111111111,2.8333333333333335,3.6666666666666665,66551.77777777778,0,0,10.38888888888889,22198.944444444445,41.49444444444445,23.38888888888889,18
2008-04-01,GA,8450,84500,36,13.408,4.1,4.4,78200,0.2,0.1,8.4,23025.7,68.01,22.2,10
2008-05-01,GA,4850,19400,36,10.98,2.75,5.25,42251,0,0,9.75,5907.5,49.45,25.25,4
2008-06-01,GA,4000,4000,36,8.629999999999999,1,6,20000,0,0,2,37,1.5,2,1
2008-07-01,GA,7571.428571428572,53000,36,11.45,2.857142857142857,4.142857142857143,49570.857142857145,0.14285714285714285,0,9.142857142857142,12103.714285714286,50.957142857142856,20.571428571428573,7
2008-08-01,GA,7500,15000,36,15.38,5.5,1,65000,0,0,8,13305,60.75,22.5,2
2008-09-01,GA,3943.75,15775,36,13.41,4,2,41350,0,0.25,10.25,7378,47.300000000000004,24,4
2008-10-01,GA,6962.5,55700,36,10.3375,2.25,4.625,66451.5,0.375,0,10.5,8882.625,35.4375,22.75,8
2008-11-01,GA,9822.727272727272,108050,36,11.532727272727273,2.6363636363636362,4.909090909090909,83173.63636363637,0.45454545454545453,0,11,14509,39.59090909090909,26,11
2008-12-01,GA,9812.5,78500,36,11.055,1.875,6.25,84184.375,0.625,0.125,11.125,24307.875,45.825,27,8
2009-01-01,GA,7733.333333333333,46400,36,12.096666666666668,2.3333333333333335,4.666666666666667,58582.666666666664,0.5,0,14.5,23010.333333333332,35.45,24,6
2009-02-01,GA,6940,34700,36,13.283999999999999,3,5.6,56335.2,1,0,7.6,8440.4,58.4,26.2,5
2009-03-01,GA,10222.916666666666,122675,36,12.083333333333332,2.5,4.666666666666667,62016.666666666664,0.3333333333333333,0,9,19658.5,53.06666666666666,21.25,12
2009-04-01,GA,6477.272727272727,71250,36,12.50909090909091,2.909090909090909,5.2727272727272725,53144.72727272727,0.09090909090909091,0.18181818181818182,9.272727272727273,28068.727272727272,28.072727272727274,17.272727272727273,11
2009-05-01,GA,8173.076923076923,106250,36,11.332307692307692,2.1538461538461537,3.769230769230769,53561.846153846156,0.46153846153846156,0,8.538461538461538,9234.076923076924,45.93846153846154,18.23076923076923,13
2009-06-01,GA,9183.333333333334,192850,36,12.28095238095238,2.7142857142857144,4,57472.09523809524,0.47619047619047616,0,9.904761904761905,16640.285714285714,50.147619047619045,22.047619047619047,21
2009-07-01,GA,5886.363636363636,64750,36,10.311818181818182,1.6363636363636365,4.636363636363637,56536.63636363636,0.6363636363636364,0.09090909090909091,9.454545454545455,7234.272727272727,26.045454545454543,17.818181818181817,11
2009-08-01,GA,9885,148275,36,11.921333333333333,2.4,4.333333333333333,87172.13533333334,0.7333333333333333,0.06666666666666667,12.066666666666666,30815.533333333333,49.72666666666667,27,15
2009-09-01,GA,10696.153846153846,139050,36,13.096153846153847,2.8461538461538463,5.923076923076923,68684.53846153847,0.46153846153846156,0,9.23076923076923,10914,44.76923076923077,20.846153846153847,13
2009-10-01,GA,9942,248550,36,12.1696,2.48,5.04,62826.816,0.24,0.12,8.64,18955.84,43.232,21,25
2009-11-01,GA,9244.23076923077,240350,36,11.368461538461538,2.0384615384615383,4.846153846153846,64830.769230769234,0.11538461538461539,0.15384615384615385,9.076923076923077,19775.23076923077,51.40384615384615,21.26923076923077,26
2009-12-01,GA,11603.225806451614,359700,36,12.574193548387097,2.5483870967741935,4.580645161290323,66191.21935483871,0.0967741935483871,0.1935483870967742,10.161290322580646,17800.354838709678,46.777419354838706,23.096774193548388,31
2010-01-01,GA,12577.5,251550,36,12.169,2.7,3.85,67470,0.15,0.15,7.85,28568.9,44.22,17.9,20
2010-02-01,GA,10509.615384615385,273250,36,11.703846153846154,2.5,5.36,66473.88461538461,0.038461538461538464,0.07692307692307693,9.076923076923077,20263.615384615383,45.97692307692308,19.192307692307693,26
2010-03-01,GA,11188.235294117647,380400,36,11.37029411764706,2.3529411764705883,6.548387096774194,72570.55117647059,0.11764705882352941,0.058823529411764705,9.647058823529411,22267.235294117647,49.61176470588235,25.58823529411765,34
2010-04-01,GA,9762.962962962964,263600,36,10.41074074074074,2,5.148148148148148,78474.96592592592,0.3333333333333333,0.037037037037037035,8.851851851851851,30635.40740740741,44.644444444444446,24.185185185185187,27
2010-05-01,GA,10779.545454545454,355725,41.09090909090909,11.386363636363637,2.4242424242424243,4.545454545454546,69863.36363636363,0.45454545454545453,0.06060606060606061,9.515151515151516,16813.18181818182,48.4969696969697,23.12121212121212,33
